;Type;adresse_1;commune_1;departement;code_departement;lat;long;appellation_courante;region
HIST582;Historical;Dans le cimetière;La Madeleine-sur-Loing;Seine-et-Marne;77;48.2052675606;2.70000801859;Croix hosannière;Île-de-France
HIST583;Historical;place de la Préfecture;Melun;Seine-et-Marne;77;48.5417264755;2.65576884263;Eglise Saint-Barthélémy (ancienne);Île-de-France
HIST584;Historical;;Montereau-Fault-Yonne;Seine-et-Marne;77;48.3929421298;2.93365113352;Groupe de quatre pierres levées;Île-de-France
HIST585;Historical;15 rue du Château;Moret-sur-Loing;Seine-et-Marne;77;48.3707898838;2.81895217184;Château de Moret (ancien);Île-de-France
HIST586;Historical;"6, 8, 10 rue de Thorigny ; 14, 16 rue du Parc-Royal";Paris 3e Arrondissement;Paris;75;48.8595720693;2.3627062605;Ancien hôtel de Percy ou hôtel de Bercy ou hôtel de Pracontal;Île-de-France
HIST587;Historical;67 rue Quincampoix;Paris 3e Arrondissement;Paris;75;48.8620159971;2.35093329732;Immeuble;Île-de-France
HIST588;Historical;84 rue Quincampoix;Paris 3e Arrondissement;Paris;75;48.8625966997;2.35135058014;Immeuble;Île-de-France
HIST589;Historical;3 rue Volta;Paris 3e Arrondissement;Paris;75;48.8647236832;2.35681356221;Immeuble;Île-de-France
HIST590;Historical;"1, 3 rue Sully ; 18 boulevard Morland ; boulevard Henri IV";Paris 4e Arrondissement;Paris;75;48.8502824738;2.36347003306;Pavillon de l'Arsenal, actuellement bibliothèque de l'Arsenal;Île-de-France
HIST591;Historical;place du Châtel;Provins;Seine-et-Marne;77;48.5624851699;3.28845173168;Hôtel de la Coquille;Île-de-France
HIST592;Historical;11 rue Saint-Jean;Provins;Seine-et-Marne;77;48.5622861899;3.28642443916;Maison;Île-de-France
HIST593;Historical;rue Solers;Rubelles;Seine-et-Marne;77;48.5680072844;2.67970366839;Domaine de Rubelles;Île-de-France
HIST594;Historical;;Egreville;Seine-et-Marne;77;48.1758895294;2.87139912243;Halles;Île-de-France
HIST595;Historical;11 place d'Armes;Fontainebleau;Seine-et-Marne;77;48.4037281607;2.70242804497;Immeuble;Île-de-France
HIST596;Historical;41 boulevard Magenta;Fontainebleau;Seine-et-Marne;77;48.4015482009;2.69644320683;Immeuble;Île-de-France
HIST597;Historical;;Fontainebleau;Seine-et-Marne;77;48.4472602833;2.6610880417;Table du Grand Maitre;Île-de-France
HIST598;Historical;;Grez-sur-Loing;Seine-et-Marne;77;48.3161804434;2.69339984446;Pont sur le Loing;Île-de-France
HIST599;Historical;;Lagny-sur-Marne;Seine-et-Marne;77;48.8774346003;2.7061827532;Eglise Notre-Dame-des-Ardents et Saint-Pierre;Île-de-France
HIST600;Historical;;Saint-Forget;Yvelines;78;48.7038179954;2.00891284863;Croix de cimetière;Île-de-France
HIST601;Historical;202 rue Saint-Jacques;Paris 5e Arrondissement;Paris;75;48.8456619586;2.3424833164;Crèmerie;Île-de-France
HIST602;Historical;1 place Sainte-Geneviève;Paris 5e Arrondissement;Paris;75;48.8465307202;2.34802492912;Eglise Saint-Etienne-du-Mont;Île-de-France
HIST603;Historical;;Paris 5e Arrondissement;Paris;75;48.8610332521;2.3512887306;Fontaine Maubuée;Île-de-France
HIST604;Historical;"79 boulevard Saint-Michel ; 8 impasse Royer-Collard";Paris 5e Arrondissement;Paris;75;48.8456936154;2.3404813504;Hôtel;Île-de-France
HIST605;Historical;6 rue du Fouarre;Paris 5e Arrondissement;Paris;75;48.8517090412;2.34745796532;Immeuble;Île-de-France
HIST606;Historical;14 rue Ville-d'Avray;Sèvres;Hauts-de-Seine;92;48.8245987217;2.2079570266;Maison Gravant;Île-de-France
HIST607;Historical;"avenue Léon-Journault ; rue Brongniart";Sèvres;Hauts-de-Seine;92;48.8240073881;2.21581938543;Ancienne Manufacture Royale de Porcelaine, puis école normale supérieure de jeunes filles, actuellement Centre international pédagogique;Île-de-France
HIST608;Historical;;Suresnes;Hauts-de-Seine;92;48.8723751192;2.21591799068;Mont Valérien;Île-de-France
HIST609;Historical;23 rue Clovis;Paris 5e Arrondissement;Paris;75;48.8454940221;2.34775759223;Ancienne abbaye Sainte-Geneviève, actuel lycée Henri IV;Île-de-France
HIST610;Historical;;Louveciennes;Yvelines;78;48.8609358459;2.11421062968;Eglise Saint-Martin;Île-de-France
HIST611;Historical;2 avenue Bourdaloue;Maisons-Laffitte;Yvelines;78;48.9570738193;2.13659137647;Pavillon des Gardes (ancien);Île-de-France
HIST612;Historical;24 avenue Eglé;Maisons-Laffitte;Yvelines;78;48.9511184205;2.15104409776;Pavillon;Île-de-France
HIST613;Historical;;Prunay-en-Yvelines;Yvelines;78;48.5272295237;1.7960775112;Eglise Saint-Pierre-Saint-Paul;Île-de-France
HIST614;Historical;rue Bonaparte;Paris 6e Arrondissement;Paris;75;48.8495137505;2.33290892613;Fontaine du Marché-Saint-Germain;Île-de-France
HIST615;Historical;42 rue du Cherche-Midi;Paris 6e Arrondissement;Paris;75;48.8496002369;2.32632984927;Hôtel du Docteur Coste (ancien);Île-de-France
HIST616;Historical;21 rue Hautefeuille;Paris 6e Arrondissement;Paris;75;48.8509316531;2.34154081562;Hôtel de Foretz ou Bullion (ancien);Île-de-France
HIST617;Historical;26, 26 bis rue Cassette;Paris 6e Arrondissement;Paris;75;48.8486895699;2.33071358971;Maison ou ancien hôtel d'Hinnisdal;Île-de-France
HIST618;Historical;3 rue de Condé;Paris 6e Arrondissement;Paris;75;48.8514684939;2.33831996594;Maison;Île-de-France
HIST619;Historical;8 rue Garancière;Paris 6e Arrondissement;Paris;75;48.8500923315;2.33579615292;Immeuble;Île-de-France
HIST620;Historical;58 rue Monsieur-le-Prince;Paris 6e Arrondissement;Paris;75;48.8481830611;2.34068362498;Maison;Île-de-France
HIST621;Historical;"4 place de l'Odéon ; 8 rue Crébillon ; rue Regnard";Paris 6e Arrondissement;Paris;75;48.8499520361;2.33822371535;Immeuble;Île-de-France
HIST622;Historical;"6 place de l'Odéon ; rue Regnard";Paris 6e Arrondissement;Paris;75;48.8497398137;2.33814848575;Immeuble;Île-de-France
HIST623;Historical;"1 rue du Regard ; 64 boulevard Raspail";Paris 6e Arrondissement;Paris;75;48.8493559104;2.32718749754;Maison;Île-de-France
HIST624;Historical;;Maisse;Essonne;91;48.3942633428;2.37426242226;Croix de cimetière;Île-de-France
HIST625;Historical;;Mauchamps;Essonne;91;48.5298225443;2.19432410517;Eglise Saint-Jean-Baptiste;Île-de-France
HIST626;Historical;1 impasse du Stade;Vert-le-Grand;Essonne;91;48.5675028622;2.35887288739;Domaine de la Saussaie;Île-de-France
HIST627;Historical;;Guiry-en-Vexin;Val-d'Oise;95;49.1090869683;1.85135339944;Eglise;Île-de-France
HIST628;Historical;3 place de Fontenoy;Paris 7e Arrondissement;Paris;75;48.8506738633;2.30742633423;Ancien Ministère de la Marine Marchande;Île-de-France
HIST629;Historical;"33-33bis boulevard de Strasbourg ; 46 rue du Faubourg-Saint-Denis";Paris 10e Arrondissement;Paris;75;48.8714382451;2.35440895257;Passage Brady;Île-de-France
HIST630;Historical;31 rue Peclet;Paris 15e Arrondissement;Paris;75;48.8411062193;2.30041596726;Mairie du 15e arrondissement;Île-de-France
HIST631;Historical;"2 à 10 boulevard Suchet ; 1 à 9 avenue du Maréchal-Maunoury ; 2, 4 rue Ernest-Hébert ; 1 à 3 place de la Colombie";Paris 16e arrondissement;Paris;75;48.8622831995;2.26721918172;Immeubles dits Immeubles Walter;Île-de-France
HIST632;Historical;6bis rue Saint-Luc;Paris 18e arrondissement;Paris;75;48.8860170275;2.3550381141;Église Saint-Bernard-de-La-Chapelle;Île-de-France
HIST633;Historical;chemin rural n° 2, dit de la Voirie Charlot;Marles-en-Brie;Seine-et-Marne;77;48.7323755937;2.88178958871;Lavoir communal;Île-de-France
HIST634;Historical;229 à 235 rue Saint-Honoré;Paris 1er Arrondissement;Paris;75;48.8661189927;2.3292647178;Ancien couvent des Feuillants;Île-de-France
HIST635;Historical;18 rue Saint-Roch;Paris 1er Arrondissement;Paris;75;48.8653645807;2.33263797208;Eglise Saint-Roch;Île-de-France
HIST636;Historical;5 place des Victoires;Paris 1er Arrondissement;Paris;75;48.8654347307;2.34146573861;Ancien hôtel Bauyn de Péreuse;Île-de-France
HIST637;Historical;"19, 21 place Vendôme ; 9, 11, 13, 15, 17, 19 rue des Capucines";Paris 1er Arrondissement;Paris;75;48.868536;2.329804;Anciens hôtels d'Evreux et de Fontpertuis, actuellement hôtel du Crédit Foncier de France;Île-de-France
HIST638;Historical;22, 24 place Vendôme;Paris 1er Arrondissement;Paris;75;48.8677373873;2.3305119295;Anciens hôtels de Ségur et Boffrand;Île-de-France
HIST639;Historical;26 rue Cambon;Paris 1er Arrondissement;Paris;75;48.8678422628;2.32719498404;Ancien hôtel Tannevot;Île-de-France
HIST640;Historical;9, 11 rue des Deux-Boules;Paris 1er Arrondissement;Paris;75;48.8590997834;2.34534015918;Immeuble;Île-de-France
HIST641;Historical;9 place des Victoires;Paris 2e Arrondissement;Paris;75;48.8657965546;2.34170752966;Ancien hôtel de l'Hospital, ou hôtel de Pomponne, ou hôtel de Massiac;Île-de-France
HIST642;Historical;3 rue d'Antin;Paris 2e Arrondissement;Paris;75;48.8682536564;2.33262725451;Ancien hôtel de Mondragon;Île-de-France
HIST643;Historical;"23 rue Saint-Augustin ; 40 rue des Petits-Champs ; 6 à 46 rue Dalayrac ; 59, 61 rue Sainte-Anne";Paris 2e Arrondissement;Paris;75;48.8679785017;2.33622795596;Passage Choiseul et passage Sainte-Anne;Île-de-France
HIST644;Historical;"95, 99 rue de Richelieu ; 5bis boulevard des Italiens ; 2 rue d'Amboise";Paris 2e Arrondissement;Paris;75;48.871499987;2.33903940033;Passage des Princes (n° 7 à 17, 23, 25);Île-de-France
HIST645;Historical;"54 rue Vieille-du-Temple ; 42 rue des Francs-Bourgeois";Paris 3e Arrondissement;Paris;75;48.858711335;2.35896507249;Hôtel Hérouet;Île-de-France
HIST646;Historical;17, 19 rue Michel-le-Comte;Paris 3e Arrondissement;Paris;75;48.8622341783;2.35577028603;Immeuble dit Hôtel Beaubrun;Île-de-France
HIST647;Historical;75 rue Quincampoix;Paris 3e Arrondissement;Paris;75;48.8621747698;2.35101576795;Immeuble;Île-de-France
HIST648;Historical;"50 rue des Tournelles ; 37 boulevard Beaumarchais";Paris 3e Arrondissement;Paris;75;48.8562158144;2.36748186233;Immeuble;Île-de-France
HIST649;Historical;"2 quai des Célestins ; rue du Petit-Musc";Paris 4e Arrondissement;Paris;75;48.8516141358;2.36257987477;Ecole Massillon;Île-de-France
HIST650;Historical;9 à 15 rue Charlemagne;Paris 4e Arrondissement;Paris;75;48.854076706;2.36075100431;Enceinte de Philippe-Auguste;Île-de-France
HIST651;Historical;47 rue Vieille-du-Temple;Paris 4e Arrondissement;Paris;75;48.8582442732;2.35780621479;Hôtel des Ambassadeurs de Hollande;Île-de-France
HIST652;Historical;6 place des Vosges;Paris 4e Arrondissement;Paris;75;48.854822174;2.36611679565;Hôtel Arnaud ou de Rohan-Guéménée (ancien);Île-de-France
HIST653;Historical;26 rue d'Hauteville;Paris 10e Arrondissement;Paris;75;48.8726292702;2.35060971644;Ancien hôtel particulier (hôtel de M. Bertin);Île-de-France
HIST654;Historical;9, 23 boulevard Richard-Lenoir;Paris 11e Arrondissement;Paris;75;48.8566143845;2.37050739509;Métropolitain, station Bréguet-Sabin;Île-de-France
HIST655;Historical;"61 rue du Faubourg-Saint-Antoine ; 1 rue de Charonne";Paris 11e Arrondissement;Paris;75;48.8519985385;2.37373446481;Fontaine dite Trogneux, puis de Charonne;Île-de-France
HIST656;Historical;rue de Lyon;Paris 12e Arrondissement;Paris;75;48.8542379641;2.36900471599;Métropolitain, station Bastille;Île-de-France
HIST657;Historical;7 rue Trétaigne;Paris 18e Arrondissement;Paris;75;48.8917797878;2.34207600433;Immeuble;Île-de-France
HIST658;Historical;15 avenue Junot;Paris 18e Arrondissement;Paris;75;48.8880361834;2.33567729242;Maison de Tristan Tzara;Île-de-France
HIST659;Historical;"3 rue Augustin-Thierry ; 213 rue de Belleville";Paris 19e Arrondissement;Paris;75;48.876225;2.393895;Eaux de Belleville : Regard de la Lanterne;Île-de-France
HIST660;Historical;44 rue des Solitaires;Paris 19e Arrondissement;Paris;75;48.876667;2.391307;Eaux de Belleville : Regard Lecouteux;Île-de-France
HIST661;Historical;;Bougligny;Seine-et-Marne;77;48.1968711656;2.65801838264;Eglise;Île-de-France
HIST662;Historical;;Chailly-en-Brie;Seine-et-Marne;77;48.7897230733;3.12433785098;Eglise;Île-de-France
HIST663;Historical;59 rue Quincampoix;Paris 4e Arrondissement;Paris;75;48.8615996586;2.35067916007;Immeuble;Île-de-France
HIST664;Historical;63 rue Saint-Martin;Paris 4e Arrondissement;Paris;75;48.8591985624;2.35028586912;Immeuble;Île-de-France
HIST665;Historical;;Paris 10e Arrondissement;Paris;75;48.8768725941;2.35896987578;Gare de l'Est;Île-de-France
HIST666;Historical;62 rue des Lombards;Paris 1er Arrondissement;Paris;75;48.8599713436;2.34767080454;Immeuble;Île-de-France
HIST667;Historical;26 rue Montpensier;Paris 1er Arrondissement;Paris;75;48.865259;2.337097;Immeuble, en bordure du Palais-Royal;Île-de-France
HIST668;Historical;127 rue Saint-Denis;Paris 1er Arrondissement;Paris;75;48.8631643697;2.34969017155;Immeuble;Île-de-France
HIST669;Historical;93 rue Saint-Honoré;Paris 1er Arrondissement;Paris;75;48.8612781199;2.34327889218;Immeuble;Île-de-France
HIST670;Historical;39 rue de Valois;Paris 1er Arrondissement;Paris;75;48.865582;2.338963;Immeuble, en bordure du Palais-Royal;Île-de-France
HIST671;Historical;3 place des Vosges;Paris 4e Arrondissement;Paris;75;48.8550647097;2.36472032781;Ancien hôtel de Montmorin;Île-de-France
HIST672;Historical;28 rue des Blancs-Manteaux;Paris 4e Arrondissement;Paris;75;48.859486683;2.3559001203;Immeuble;Île-de-France
HIST673;Historical;"3ter et 6 villa Beauséjour ; 11bis boulevard Beauséjour";Paris 16e Arrondissement;Paris;75;48.8574151717;2.27158130909;Immeubles;Île-de-France
HIST674;Historical;;Egreville;Seine-et-Marne;77;48.1762699935;2.87180827267;Eglise Saint-Martin;Île-de-France
HIST675;Historical;place du Marché;Fontainebleau;Seine-et-Marne;77;48.4057217049;2.70097473182;Bâtiment de la Mission;Île-de-France
HIST676;Historical;;Fontainebleau;Seine-et-Marne;77;48.4044777195;2.71128946526;Domaine national de Fontainebleau;Île-de-France
HIST677;Historical;"5 rue Dénécourt ; 2 rue de Ferrare";Fontainebleau;Seine-et-Marne;77;48.402850742;2.69732439961;Ancien hôtel de la Surintendance des Bâtiments;Île-de-France
HIST678;Historical;3 rue Royale;Fontainebleau;Seine-et-Marne;77;48.4024592798;2.69639645984;Immeuble;Île-de-France
HIST679;Historical;;Fontainebleau;Seine-et-Marne;77;48.4835727111;2.66524370436;Table du Roi;Île-de-France
HIST680;Historical;;Longvilliers;Yvelines;78;48.5789510396;1.99135729414;Eglise;Île-de-France
HIST681;Historical;route des Granges;Magny-les-Hameaux;Yvelines;78;48.7472040098;2.01631521444;Ancienne abbaye de Port-Royal des Champs, domaine national de Port-Royal des Champs, actuellement Musée National des Granges de Port-Royal;Île-de-France
HIST682;Historical;;Mantes-la-Jolie;Yvelines;78;49.0022292124;1.69784636418;Eglise Sainte-Anne-de-Gassicourt;Île-de-France
HIST683;Historical;8 rue Bodin;Mantes-la-Jolie;Yvelines;78;48.9914834088;1.71707297214;Hôtel (ancien);Île-de-France
HIST684;Historical;15 rue Champollion;Paris 5e Arrondissement;Paris;75;48.8492063298;2.3426076822;Immeuble;Île-de-France
HIST685;Historical;37 rue de la Harpe;Paris 5e Arrondissement;Paris;75;48.8520216664;2.34435247046;Immeuble;Île-de-France
HIST686;Historical;20 rue Saint-Louis;Versailles;Yvelines;78;48.7949936498;2.12538615355;Hôtel particulier appelé maison La Colette ou hôtel de Schonen;Île-de-France
HIST687;Historical;33 boulevard du Roi;Versailles;Yvelines;78;48.8133991938;2.12749570076;Pavillon de l'octroi (pavillon ouest de la grille Saint-Germain);Île-de-France
HIST688;Historical;9 rue de l'Indépendance-Américaine;Versailles;Yvelines;78;48.800994146;2.12112760521;Ancien hôtel de la Surintendance des Bâtiments du Roi, puis ancien petit séminaire, puis Caserne Vauban;Île-de-France
HIST689;Historical;;Villepreux;Yvelines;78;48.8376818415;2.01248281632;Château de Grand'Maison;Île-de-France
HIST690;Historical;rue Courtanesse;Boissy-sous-Saint-Yon;Essonne;91;48.559135137;2.20622431424;Domaine des Tourelles;Île-de-France
HIST691;Historical;;Buno-Bonnevaux;Essonne;91;48.3591619127;2.39048453302;Sépulture collective néolithique;Île-de-France
HIST692;Historical;;Corbeil-Essonnes;Essonne;91;48.6036771455;2.46949512781;Eglise Saint-Etienne;Île-de-France
HIST693;Historical;1 quai de l'Apport;Corbeil-Essonnes;Essonne;91;48.6155829314;2.4792338966;Grands Moulins de Corbeil;Île-de-France
HIST694;Historical;;Courdimanche-sur-Essonne;Essonne;91;48.4163447702;2.37909515682;Eglise Saint-Gervais Saint-Protais;Île-de-France
HIST695;Historical;4 rue Sainte-Croix;Etampes;Essonne;91;48.4355782805;2.16077379878;Maison dite de Diane de Poitiers;Île-de-France
HIST696;Historical;;Igny;Essonne;91;48.7422750973;2.22561603845;Eglise Saint-Pierre-d'Igny;Île-de-France
HIST697;Historical;;Lésigny;Seine-et-Marne;77;48.7437330688;2.61569398817;Eglise Saint-Yon;Île-de-France
HIST698;Historical;;Mauperthuis;Seine-et-Marne;77;48.767611751;3.03927967656;Eglise Saint-Pierre;Île-de-France
HIST699;Historical;;Meaux;Seine-et-Marne;77;48.9599550183;2.87620739219;Hôtel Macé de Montoury;Île-de-France
HIST700;Historical;14 rue de la Cordonnerie;Meaux;Seine-et-Marne;77;48.9593060058;2.8792628235;Immeuble;Île-de-France
HIST701;Historical;Dans le cimetière;Montereau-sur-le-Jard;Seine-et-Marne;77;48.5947405712;2.67747550137;Monument funéraire d'Acelin de Courciaux et de sa femme Perrenelle;Île-de-France
HIST702;Historical;Dans le cimetière;Montmachoux;Seine-et-Marne;77;48.3192304346;2.99532103147;Trois croix en ferronnerie;Île-de-France
HIST703;Historical;5 boulevard Pierre-Carle;Noisiel;Seine-et-Marne;77;48.8564807324;2.62012284602;Petit château;Île-de-France
HIST704;Historical;;Ocquerre;Seine-et-Marne;77;49.0379856484;3.05623017641;Manoir;Île-de-France
HIST705;Historical;;Provins;Seine-et-Marne;77;48.5610218773;3.29538665919;Hôtel-Dieu;Île-de-France
HIST706;Historical;9 place du Châtel;Provins;Seine-et-Marne;77;48.5623504615;3.28754685781;Maison;Île-de-France
HIST707;Historical;16 rue Saint-Thibault;Provins;Seine-et-Marne;77;48.5613413503;3.29495623634;Maison;Île-de-France
HIST708;Historical;;Savigny-le-Temple;Seine-et-Marne;77;48.5756231737;2.58311686861;Eglise Saint-Germain;Île-de-France
HIST709;Historical;;Sivry-Courtry;Seine-et-Marne;77;48.5426217705;2.76679780822;Château de Sivry;Île-de-France
HIST710;Historical;;Saint-Forget;Yvelines;78;48.7024521127;2.02042846303;Château de Mauvières;Île-de-France
HIST711;Historical;;Saint-Germain-en-Laye;Yvelines;78;48.8934832983;2.02657228644;Aqueduc de Retz (également sur commune de Chambourcy);Île-de-France
HIST712;Historical;24 rue du Vieil-Abreuvoir;Saint-Germain-en-Laye;Yvelines;78;48.8961812946;2.09531529875;Hôtel de La Feuillade (ancien);Île-de-France
HIST713;Historical;;Morigny-Champigny;Essonne;91;48.4486937005;2.18304486577;Château de Morigny;Île-de-France
HIST714;Historical;;Ormoy;Essonne;91;48.576499084;2.44604852055;Eglise;Île-de-France
HIST715;Historical;;Roinville;Essonne;91;48.5309868905;2.04555574407;Eglise paroissiale Saint-Denis;Île-de-France
HIST716;Historical;6 rue de Sceaux;Bagneux;Hauts-de-Seine;92;48.7931096393;2.3031562097;Cadran solaire;Île-de-France
HIST717;Historical;"35 à 47 rue Jean-Longuet ; 2 rue Colbert ; 1 à 25 rue des Tournelles";Châtenay-Malabry;Hauts-de-Seine;92;48.7704410293;2.2812544797;Immeuble dit Pavillon Colbert;Île-de-France
